,CampaignURL,SportName,City,State,Country,TeamOrAthlete,language,FundsRaisedPercent,PERSON_Entity,ORG_Entity,PRODUCT_Entity,EVENT_Entity,MONEY_Entity,DATE_Entity,TIME_Entity,GPE_Entity,LOC_Entity,NORP_Entity,IsSuccess
658,https://sportfunder.com/rebelssoccer/30848,Soccer,Hephzibah,Georgia,United States,teams,en,0,,"BIG (ORG), ",,,,"the season (DATE), ",,,"Rebels (GPE), ",,0
659,https://sportfunder.com/tremenheeresportsacademy/30825,Football,Harur,Tamil Nadu,India,teams,en,0,,"The Tremenheere Sports Academy (ORG), Tremenheere Sports Academy (ORG), Tremenheere Sports Academy (ORG), BIG (ORG), the Tremenheere Sports Academy (ORG), ",,,,"the season (DATE), a season (DATE), approximately 2000 (DATE), year (DATE), ",,,"India (GPE), ",,0
660,https://sportfunder.com/naanaadusei/30944,Running,Harrogate,England,United Kingdom,teams,en,0,,"Naana Adusei (ORG), Great Britain Masters (ORG), ",,,,"2022 (DATE), today (DATE), 2019 (DATE), ",,,"UK (GPE), Great Britain (GPE), ","European (NORP), European (NORP), ",0
662,https://sportfunder.com/leahbrockman/27540,Cheerleading,Harrisonburg,Virginia,United States,teams,en,0,,,,,,"my 6th year (DATE), this year (DATE), this year (DATE), ",,,,,0
663,https://sportfunder.com/jorgemartinez/29353,Boxing,Harker Heights,Texas,United States,teams,en,0,"Jorge Martinez (PERSON), ",,,,,"this year (DATE), the end of the season (DATE), this year (DATE), ",,,,,0
664,https://sportfunder.com/carltonmukurazita/29087,Select your sport,Harare,Harare Province,Zimbabwe,teams,en,0,,,,,,"this year (DATE), ",,,"Europe (LOC), ",,0
665,https://sportfunder.com/lewisgurupira/30657,Soccer,Harare,Harare Province,Zimbabwe,teams,en,0,,"the Galaxy Football Academy (ORG), ",,"the Dubai Cup (EVENT), the Dubai Cup (EVENT), Dubai Cup (EVENT), ",,"12 (DATE), the 12th to the 19th of April 2020 (DATE), an early age (DATE), the past 5 to 6 years (DATE), one day (DATE), next years' (DATE), ",,,"Dubai (GPE), Zimbabwe (GPE), ","African (NORP), ",0
669,https://sportfunder.com/mattomalley/27760,Baseball,Hamilton Township,New Jersey,United States,teams,en,0,"Matthew (PERSON), Cal Ripken (PERSON), Cal Ripken (PERSON), ","Pandolfini Sports Academy (ORG), Diamond Nation (ORG), ",,,,"this Spring (DATE), age 3 (DATE), the years (DATE), a bad day (DATE), last fall (DATE), Spring season 2018 (DATE), ",,,,,0
670,https://sportfunder.com/mcmasterdragonboat/5466,Dragon Boat,Hamilton,Ontario,Canada,teams,en,2,"Dragon Boat (PERSON), McMaster Dragon Boat (PERSON), Mother Nature (PERSON), Sun (PERSON), McMaster (PERSON), McMaster (PERSON), Dragon Boat (PERSON), McMaster Dragon Boat (PERSON), McMaster Dragon Boat (PERSON), ","PRACTICE EQUIPMENT BAG (ORG), ",,,"300 (MONEY), 85 (MONEY), 300 (MONEY), 70 (MONEY), ","10 years (DATE), the off-season (DATE), weekly (DATE), annual (DATE), days (DATE), our off season (DATE), the years (DATE), the off season (DATE), year (DATE), ",,,"dragon boat (GPE), ",,0
671,https://sportfunder.com/shawntaunton/27804,Football,Hamilton,Ontario,Canada,teams,en,0,"Shawn Taunton (PERSON), Hamilton (PERSON), Hamilton (PERSON), Peter Zonta (PERSON), Hamilton (PERSON), Zonta (PERSON), Mr Zonta (PERSON), ","NCAA (ORG), CANAM (ORG), NCAA (ORG), Capital U, Fork Union Military (ORG), CANAM (ORG), CANAM (ORG), GTA (ORG), Dedication (ORG), ","D3 (PRODUCT), D3 (PRODUCT), ",,,"between the ages of 16-18 (DATE), each day (DATE), 15 years (DATE), ",,,"Ontario (GPE), US (GPE), Canada (GPE), ","Canadians (NORP), Jerseys (NORP), ",0
672,https://sportfunder.com/hamburgyounghuskies/28316,Football,Hamburg,Hamburg,Deutschland,teams,en,2,"Kasim Edebali (PERSON), muddy spring (PERSON), Jugs Machine (PERSON), ","American Football Youth Team (ORG), HS & Colleges (ORG), NFL (ORG), Saints (ORG), Broncos (ORG), Lions & Bears (ORG), Bengals (ORG), American Football Team (ORG), Soccer/Football (ORG), a Jugs Machine (ORG), this Jugs Machine (ORG), the Hamburg Young Huskies (ORG), BIG (ORG), the Hamburg Young Huskies (ORG), ",,"The Young Huskies (EVENT), ",,"U 19y (DATE), close to 25 years (DATE), the years (DATE), 3 years (DATE), 14-16y (DATE), ",,,"Hamburg (GPE), Germany (GPE), Germany (GPE), Germany (GPE), USA (GPE), Mexico (GPE), Germany (GPE), Germany (GPE), Germany (GPE), Germany (GPE), Germany (GPE), ","African (NORP), ",0
673,https://sportfunder.com/smudance/21004,Dance,Halifax,,,teams,en,0,"Saint Mary's (PERSON), ","The Saint Mary's University Dance Team (ORG), Halifax (ORG), The Dance Club (ORG), Vanier Cup (ORG), Team (ORG), the Dance Team (ORG), CheerExpo (ORG), The Dance Team (ORG), Cheer Expo Nationals (ORG), Disney World (ORG), Worlds (ORG), ",,"National Champion Dance (EVENT), ",,"2007 (DATE), the years (DATE), 2008 (DATE), 2009 (DATE), 2010 (DATE), 2013 (DATE), 2014 (DATE), 2015 (DATE), 2008 (DATE), 2009 (DATE), 2010 (DATE), 2011 (DATE), 2013 (DATE), 2014 (DATE), this year (DATE), the weekend of April 25-27 (DATE), 2008 (DATE), 8th and 13th (DATE), 2014 (DATE), ",,,"Antigua (GPE), Taiwan (GPE), the Metro Center (FAC), Canada (GPE), Dance Worlds (FAC), Florida (GPE), Dance Worlds (FAC), ",,0
675,https://sportfunder.com/youngindiasportsacademy/29881,Football,Gurugram,Haryana,India,teams,en,0,,"Young India Sports Academy (ORG), Young India Sports Academy (ORG), Cricket, Football, Tennis, Skates & Basketball (ORG), Young India Sports Academy (ORG), BIG (ORG), the Young India Sports Academy (ORG), ",,,,"the season (DATE), a season (DATE), year (DATE), ",,,,,0
676,https://sportfunder.com/fieldhockeygroupguelph/27207,Field Hockey,Guelph,Ontario,Canada,teams,en,0,"Andrea (PERSON), ","the University of Guelph (ORG), ",,,"50 (MONEY), 1,250 (MONEY), 3.95 (MONEY), 158 (MONEY), 500 (MONEY), 1 (MONEY), ","under 19 (DATE), ",,,"Alberta (GPE), ",,0
678,https://sportfunder.com/lucycenteno/29890,Triathlon,Guadalajara,Jalisco,México,teams,en,0,"Lucy Centeno (PERSON), Mission Houses (PERSON), Puebla (PERSON), Ultraman (PERSON), ","Non Profit (ORG), the Ultraman World Championship (ORG), the Ultraman World Championship (ORG), ",,,,"40 (DATE), This February 2020 (DATE), 50 (DATE), ",,,"Guadalajara (GPE), México (GPE), Tlacotepec (GPE), Mision el Refugio (LOC), Triathlon (GPE), most….and (GPE), Florida (GPE), ","Mexican (NORP), Mexican (NORP), ",0
680,https://sportfunder.com/greenvalleypirates/27780,Basketball,Grunthal,Manitoba,Canada,teams,en,0,,"CAD (ORG), BIG (ORG), ",,,"approximately $100 (MONEY), ","the season (DATE), the next season (DATE), ",,,"The Green Valley Pirates (LOC), Green Valley Pirates (LOC), Athletes (GPE), Green Valley (LOC), the Green Valley Pirates (LOC), ",,0
681,https://sportfunder.com/bradprescott/29140,High Jump,Grimsby,England,United Kingdom,teams,en,0,"Brad Prescott (PERSON), ",,,"the Olympic Games (EVENT), ","700 (MONEY), ","18 year old (DATE), next month (DATE), a month (DATE), this month (DATE), ","every morning (TIME), ",,"Grimsby (GPE), England (GPE), ",,0
682,https://sportfunder.com/greencastlegoldenknightsmensbasketball/30823,Basketball,Greencastle,Indiana,United States,teams,en,0,,"The Greencastle Golden Knights Men's Basketball Program (ORG), the North American Basketball League (ORG), The Greencastle Golden Knights Sports & Entertainment Group's (ORG), Greencastle on the national stage (ORG), the Greencastle Golden Knights Men's Basketball Program (ORG), BIG (ORG), the Greencastle Golden Knights Sports & Entertainment Group (ORG), ",,,"approximately $200,000 (MONEY), ","the season (DATE), ",,,,,0
683,https://sportfunder.com/aemstylidas/28008,Football,Greece,,,teams,en,0,"AEM Stylidas (PERSON), ","The AEM Stylidas (ORG), AEM Stylidas (ORG), BIG (ORG), the AEM Stylidas (ORG), ",,,,"the season (DATE), a season (DATE), year (DATE), ",,,"Stylida (GPE), ",,0
684,https://sportfunder.com/iraklisvolley/30951,Volleyball,Greece,,,teams,en,0,"Γ.Σ. Ηρακλής (PERSON), ","Iraklis Volleyball Club (ORG), the CEV Champions League (ORG), ","A1 (PRODUCT), ",,,"the 1920s (DATE), 2002, 2005 (DATE), 2007 (DATE), 2008 (DATE), 2012 (DATE), 2005, 2006 (DATE), 2009 (DATE), ",,,"Iraklis (GPE), Iraklis Volley (GPE), Thessaloniki (GPE), Macedonia (GPE), Greece (GPE), G.S. (GPE), Iraklis (GPE), Greece (GPE), Europe (LOC), ","Greek (NORP), Greek (NORP), ",0
686,https://sportfunder.com/granadacc/40222,Cricket,Granada,Andalusia,Spain,teams,en,100,"Richard Abbott (PERSON), Andrew Applin (PERSON), ","the Granada Cricket Club (ORG), COVID-19 (ORG), the Granada Cricket Club (ORG), the Southern Cricket League (ORG), GCC (ORG), the Sierra Nevada (ORG), NEED (ORG), sprinkler (ORG), GCC (ORG), GCC (ORG), Accountability, (ORG), Teamwork (ORG), Respect (ORG), GCC (ORG), registered league players (ORG), Squad of 30 players      
-6 (ORG), SCL (ORG), SCL (ORG), GOval (ORG), GOval (ORG), GCC (ORG), ",,,"8,979 (MONEY), 14,327 (MONEY), ","2020 (DATE), 2021 (DATE), April 2022 (DATE), the coming years (DATE), 2020 (DATE), 2022 (DATE), April 2022 (DATE), ",,,"Granada (GPE), Spain (GPE), Spain (GPE), ‘Las Vegas (GPE), Granada (GPE), the Granada Oval (LOC), Granada (GPE), p.a. (GPE), p.a. (GPE), Andalusia (GPE), ",,1
687,https://sportfunder.com/spainyouthlax/28092,Lacrosse,Granada,Andalusia,Spain,teams,en,0,,,,,,,,,"the United States (GPE), Spain (GPE), ",,0
688,https://sportfunder.com/greenbaypackers/25462,Football,Goldens Bridge,New York,United States,teams,en,0,,"BIG (ORG), ",,,,"the season (DATE), a season (DATE), year (DATE), ",,,,,0
690,https://sportfunder.com/christiannewman/27622,Soccer,Ghana,,,teams,en,0,"Christian Newman (PERSON), Cantoments FC (PERSON), ",,,,"30,000.00 (MONEY), ","the next year (DATE), this year (DATE), ",,,,,0
691,https://sportfunder.com/gemmaf/29813,Mixed Martial Arts,Germany,,,teams,en,0,,"The German Mixed Martial Arts Federation (ORG), MMA (ORG), MMA (ORG), GEMMAF (ORG), the International Mixed Martial Arts Federation (ORG), UFC (ORG), GEMMAF (ORG), MMA (ORG), the Unified Rules of MMA (ORG), the German Olympic Sports Confederation (ORG), German Champion (ORG), BIG (ORG), GEMMAF (ORG), ","No Gi Grappling (PRODUCT), ","Olympic (EVENT), Olympic (EVENT), ",,"2014 (DATE), the year 2019 (DATE), October 5th (DATE), ",,,"Germany (GPE), Germany (GPE), Amateur (GPE), the Stadthalle Falkensee (FAC), Berlin (GPE), Germany (GPE), Germany (GPE), ","German (NORP), ",0
692,https://sportfunder.com/maartenvandekerckhove/30645,Snooker,Gent,Vlaanderen,België,athletes,en,0,"Maarten Van de Kerckhove (PERSON), Vlaanderen (PERSON), ","Snooker (ORG), ",,,,"today (DATE), ",,,"Gent (GPE), België (GPE), ",,0
694,https://sportfunder.com/adriandean/30907,Soccer,Gastonia,North Carolina,United States,teams,en,0,"Adrian Dean (PERSON), Cramerton Middle school (PERSON), ","Soccer (ORG), Gaston United Soccer Club (ORG), Gaston County Strikers Club (ORG), Real Madrid (ORG), ",,,,"today (DATE), the 2020 spring (DATE), last Thursday (DATE), a spring (DATE), March 13th-March 22nd (DATE), ",,,"Gastonia (GPE), NC (GPE), USA (GPE), Carolina Rapids (GPE), Spain (GPE), Barcelona Futball (FAC), Europe (LOC), ",,0
695,https://sportfunder.com/teambussolinosport/29618,Cycling,Gassino Torinese,Piemonte,Italia,teams,en,0,"dalla passione (PERSON), anni (PERSON), molte vittorie (PERSON), malgrado la quasi assenza (PERSON), adulti che viene ripagato (PERSON), Quello (PERSON), quando non addirittura (PERSON), Se (PERSON), ma che si (PERSON), Ci (PERSON), Team Bussolino Sport (PERSON), ","Il nostro Team (ORG), corriamo (ORG), un (ORG), Team (ORG), anni (ORG), che ci (ORG), seguissero durante (ORG), Il che (ORG), ENORMI (ORG), un (ORG), sacrificio che (ORG), che la vita (ORG), che condividano (ORG), un (ORG), tanto più (ORG), più (ORG), un (ORG), un (ORG), un (ORG), che un gruppo di volonterosi (ORG), del progetto che abbiamo (ORG), noi vi (ORG), Vogliamo (ORG), che (ORG), un (ORG), Vogliamo (ORG), competizioni vere (ORG), la mano (ORG), un (ORG), un (ORG), Team (ORG), the Asd Bussolino Sport Company (ORG), BIG (ORG), ","veri (PRODUCT), Speriamo (PRODUCT), avversario (PRODUCT), ",,,"questa (DATE), between the ages of 13 (DATE), two years (DATE), these two years (DATE), ",,,"allienati (GPE), abbiamo (GPE), abbiamo (GPE), casa (GPE), risultati (GPE), la (GPE), XC (GPE), un’epoca (GPE), del ciclismo (GPE), Turin (GPE), XC (GPE), ","anni (NORP), Siamo (NORP), ",0
697,https://sportfunder.com/reubyn/27765,Soccer,Gainesville,Florida,United States,teams,en,0,,,,,,,,,"Gainesville (GPE), Florida (GPE), ",,0
698,https://sportfunder.com/struck2022/27895,Basketball,Gainesville,Florida,United States,teams,en,6,"Gainesville (PERSON), ","BIG (ORG), ",,,"approximately $600 (MONEY), ","2022 8th (DATE), the season (DATE), a season (DATE), ",,,"U.S. (GPE), Alachua County (GPE), ",,0
699,https://sportfunder.com/tumisang/29871,Archery,Gaborone,South-East District,Botswana,teams,en,0,"Botswana (PERSON), ","Archery (ORG), ARCHERY (ORG), Country (ORG), Botswana (ORG), ",,,,"today (DATE), ",,,"Tumisang (GPE), Gaborone (GPE), Africa (LOC), South Africa (GPE), ",,0
700,https://sportfunder.com/teamswedenallgirl/23756,Cheerleading,Göteborg,Västra Götalands län,Sverige,teams,en,1,,"ICU (ORG), ",,,,"april 2016 (DATE), ",,,"Sweden (GPE), Orlando (GPE), Florida (GPE), Sweden (GPE), ",,0
702,https://sportfunder.com/racheldoyle/29077,Lacrosse,Frisco,Texas,United States,teams,en,100,"Rachel Doyle (PERSON), ",,,,,"this year (DATE), the end of the season (DATE), this year (DATE), ",,,,,1
703,https://sportfunder.com/friscofurylacrosse/28618,Lacrosse,Frisco,Texas,United States,teams,en,10,,"The Girls Lacrosse Club (ORG), Frisco (ORG), Frisco Fury Lacrosse (ORG), The Girls Lacrosse Club (ORG), Frisco (ORG), Frisco Fury Lacrosse (ORG), BIG (ORG), POWERFUL (ORG), ","K - 12 (PRODUCT), ",,,"the season (DATE), ",,,"Frisco (GPE), Texas (GPE), ",,0
704,https://sportfunder.com/paulcisneros/28293,Football,Fresno,California,United States,teams,en,0,"Paul Cisneros (PERSON), ","USA National (ORG), ",,,,"this summer (DATE), this year (DATE), ",,,,,0
705,https://sportfunder.com/alexcolpitts/3713,Judo,Fredericton,Canada,,teams,en,17,"Alex Colpitts (PERSON), Pedro Judo Challenge (PERSON), ","Provincial (ORG), ",,,,"two years (DATE), 2010 (DATE), The first year back (DATE), the past few years (DATE), Last year (DATE), July 2013 (DATE), This year (DATE), 2013 (DATE), 2013 (DATE), 2014 (DATE), 1st (DATE), 1st (DATE), ","15+ hours (TIME), ",,"Quebec Open 2012 (LOC), 3rd
Ontario Open (GPE), 3rd
Quebec Open (GPE), Atlantic (LOC), ",,0
706,https://sportfunder.com/alexcolpitts/9122,Judo,Fredericton,Canada,,teams,en,0,"Alex Colpitts (PERSON), Judo (PERSON), yuko (PERSON), Alex Colpitts (PERSON), ","NB (ORG), U21 (ORG), Canada Games (ORG), ",,"Olympics (EVENT), ",,"18 year old (DATE), This past April (DATE), nearly a year ago (DATE), nearly two months (DATE), Four months later (DATE), the coming years (DATE), this year (DATE), ",,,"Fredericton (GPE), Quebec (GPE), P.S. (GPE), ",,0
707,https://sportfunder.com/chrisgallop/21823,Lacrosse,Fredericton,NB,Canada,teams,en,0,,"the University of New Brunswick (ORG), the Lacrosse Academy (ORG), Lacrosse (ORG), ",,,,"6 to 7 days (DATE), ",,,"Fredericton New Brunswick (GPE), New Brunswick (GPE), Ontario (GPE), ",,0
708,https://sportfunder.com/alexcolpitts/24115,Judo,Fredericton,Canada,,teams,en,0,"Alex Colpitts (PERSON), Uchi Mata (PERSON), Alex Colpitts (PERSON), ","Ontario Open (ORG), Seniors (ORG), the Elite 8 (ORG), ",,"the Eastern Canadian Championships (EVENT), the Canada Games (EVENT), ",,"ten (DATE), Nearly a decade later (DATE), these past few years (DATE), 2013 (DATE), season (DATE), The next year (DATE), 2014 (DATE), several months (DATE), several months (DATE), the fall (DATE), This fall (DATE), my first year (DATE), mid 2014 (DATE), 13 months (DATE), 2017 (DATE), this year (DATE), ",,,"Quebec Open (FAC), U21 (GPE), Quebec Open (FAC), Canada (GPE), Bremen (GPE), Germany (GPE), Bremen (GPE), Nationals (GPE), Calgary (GPE), Alberta (GPE), ",,0
709,https://sportfunder.com/newworldbball/27861,Basketball,Fredericksburg,Virginia,United States,teams,en,38,,"New World Basketball (ORG), the AAU National Tournament (ORG), DMV (ORG), ",,,"3,500 (MONEY), ","this year (DATE), the end of the season (DATE), this year (DATE), ",,,"Fredericksburg (GPE), VA (GPE), ",,0
711,https://sportfunder.com/westernville1892cf/31825,Soccer,Frederick,Maryland,United States,teams,en,8,"Soccer (PERSON), Believe (PERSON), ","Club de foot (ORG), UPSL - Northeast Conference - Beltway Premier Division (ORG), ",,,"hundreds of dollars (MONEY), ","1892 (DATE), 1892 (DATE), 1892 (DATE), the next couple of years (DATE), Fall 2021 season (DATE), The season (DATE), August 21 (DATE), ",,,"Western Ville (LOC), Frederick (GPE), MD (GPE), US (GPE), Western Ville (LOC), US (GPE), Western Ville (LOC), CF (GPE), Western Ville (LOC), UPSL (GPE), n’t (GPE), Sponsor (GPE), US (GPE), ",,0
713,https://sportfunder.com/sheilajane/29354,Basketball,Fort worth,texas,United States,teams,en,0,,,,,,"this year (DATE), the end of the season (DATE), this year (DATE), ",,,,,0
714,https://sportfunder.com/michaelarmstrong/28354,Motorcycle Racing,Fort William,Scotland,United Kingdom,teams,en,0,"Michael Armstrong (PERSON), ","Army (ORG), ",,"the Scottish Motocross Championship (EVENT), ","1000 (MONEY), ","this year (DATE), the end of the season (DATE), today (DATE), this year (DATE), 2003 (DATE), 6 years (DATE), this year (DATE), year (DATE), 2020 (DATE), ",,,,"Motocross (NORP), Scottish (NORP), ",0
715,https://sportfunder.com/micheleschiebel/31377,Hockey,Fort Wayne,Indiana,United States,teams,en,80,"Jaxson (PERSON), ",,,,,"2011 (DATE), age 5 (DATE), this year (DATE), season (DATE), the off season (DATE), my 2020/2021 season (DATE), ",,,,,0
716,https://sportfunder.com/coltonhall/4094,Judo,Fort Saskatchewan,Alberta,,teams,en,48,,"Team Canada (ORG), Pan American Championships (ORG), ",,,,"14 years (DATE), the age of 5 (DATE), 2 week (DATE), 2010 (DATE), the age of 16 (DATE), 2010 (DATE), 2012 (DATE), last year (DATE), this year (DATE), ",,,"Colton Hall (FAC), Portugal (GPE), Germany (GPE), ",,0
717,https://sportfunder.com/alexandragagnon/4122,Judo,Fort Saskatchewan,Alberta,Canada,teams,en,31,"Edmonton (PERSON), ",,,"the Canadian National Championships (EVENT), ",,"five days (DATE), season (DATE), ",,,"Quebec Open (LOC), Pacific Internationals (LOC), ",,0
718,https://sportfunder.com/highplainsgymnastics/31014,Gymnastics,Fort Morgan,Colorado,United States,teams,en,73,,"The High Plains Gymnastics (ORG), Plains Gymnastics (ORG), High Plains Gymnastics (ORG), BIG (ORG), High Plains Gymnastics (ORG), ",,,"approximately $500 (MONEY), ","this season (DATE), the season (DATE), a season (DATE), monthly (DATE), ",,,"Morgan County (GPE), ",,0
720,https://sportfunder.com/marylandfreedom/27849,Football,Forest Hill,Maryland,United States,teams,en,0,,"The Maryland Freedom (ORG), Varsity Football (ORG), BIG (ORG), the Maryland Freedom (ORG), the Maryland Freedom (ORG), ",,"the Maryland Freedom (EVENT), ","approximately $550 (MONEY), an additional $500 (MONEY), ","the 2018 season (DATE), ",,,,"Christian (NORP), ",0
723,https://sportfunder.com/katebouck/40377,Soccer,Flagstaff,Arizona,United States,teams,en,8,"Kate Bouck (PERSON), ","Flagstaff (ORG), AZ (ORG), Soccer (ORG), the Utah Royals (ORG), Flagstaff (ORG), the Utah Royals (ORG), ",,,,"today (DATE), ",,,"USA (GPE), Phoenix (GPE), Phoenix (GPE), ",,0
724,https://sportfunder.com/highaltitudetrainingofarizona/29623,Running,Flagstaff,Arizona,United States,teams,en,0,,,,,,,,,"Arizona (GPE), ",,0
726,https://sportfunder.com/jeffreysduo/28295,Football,Fitchburg,Massachusetts,United States,teams,en,10,"Elijah (PERSON), Isaiah (PERSON), Honor Roll (PERSON), ","the National AYF Championship (ORG), ",,,"3500 (MONEY), ","the age of 5 (DATE), season (DATE), this year (DATE), This summer (DATE), almost 10 years (DATE), annually (DATE), ",,,,,0
